   0.125873672962188721E+001   0.786047280088625921E+001   0.550767724693823735E+000   0.691112875938415527E-001   0.695268154144287109E+000   0.455246147957210745E+000   0.173091437244562524E+000   0.671553683280944824E+001   0.512929916381835938E+000   0.249931137259827318E+001   0.525791389413274746E+000  -0.589666440840210053E+090  -0.470515351937698423E+001    1
   0.165253269672393799E+001   0.972840492731345208E+001   0.137400914302522353E+000   0.808027386665344238E+000   0.715431690216064453E+000   0.641137913736498977E+000   0.811396628555020316E-001   0.629133939743041992E+001  -0.158260881900787354E+000   0.242895012188066550E+001   0.446794562146904661E+000  -0.506907340038025148E+090  -0.471515351937698135E+001    1
   0.145203781127929688E+001   0.113182107551453690E+002   0.390702089406155584E+000   0.349670410156250000E+000   0.649136543273925781E+000   0.146273954852331300E+001   0.143304028305702080E+001   0.668234205245971680E+001   0.610056459903717041E+000   0.192210332304517029E+001   0.129827327353870370E+001  -0.501384894136403403E+090  -0.472515351937698025E+001    1
   0.235516715049743652E+001   0.147893027660923675E+002   0.457319167532789561E+000   0.866234302520751953E-003   0.735956847667694092E+000   0.663365543797120760E+000   0.446844371581667565E+000   0.658369731903076172E+001   0.674131810665130615E+000   0.158454922081239480E+001   0.583664428629083520E+000  -0.469488539345316087E+090  -0.473515351937698448E+001    1
   0.112337553501129150E+001   0.100595633269850531E+002   0.172090525119531490E+000   0.692589044570922852E+000   0.680466115474700928E+000   0.125596369344802627E+001   0.339388287101573261E+000   0.649066519737243652E+001   0.706615030765533447E+000   0.216490438194891244E+001   0.121694148857768769E+001  -0.458128464786753398E+090  -0.474515351937698782E+001    1
   0.215064299106597900E+001   0.153620775947499943E+002   0.284322268846539550E+000   0.212349891662597656E-001   0.267984569072723389E+000   0.143557260141530274E+001   0.125031914659397603E+001   0.600456261634826660E+001   0.355163872241973877E+000   0.210663009685306291E+001   0.341093230347874365E+000  -0.348105513274625274E+090  -0.475515351937698494E+001    1
   0.134545648097991943E+001   0.135926416360769373E+002   0.279616844149823129E+000   0.537148952484130859E+000   0.612367510795593262E+000   0.525687748117284026E+000   0.506531897349553062E+000   0.681867980957031250E+001   0.208975970745086670E+000   0.287287012362452865E+001   0.133169025479296277E+001  -0.315077387118477979E+090  -0.476515351937698117E+001    1
   0.282245028018951416E+001   0.158047924351335531E+002   0.333008675981576019E+000   0.515189051628112793E+000   0.192026615142822266E+000   0.992349243786859070E+000   0.715802773315816321E+000   0.618805193901062012E+001  -0.142513096332550049E+000   0.201113718811188047E+001   0.443420347448747310E+000  -0.302012648168623261E+090  -0.477515351937698451E+001    1
   0.188789129257202148E+001   0.135657797345044333E+002   0.280022303946613427E+000   0.842486083507537842E+000   0.205800652503967285E+000   0.143223185767514316E+001   0.147388757737935805E+001   0.652889180183410645E+001   0.282721579074859619E+000   0.146538723404143112E+001   0.110691179179916799E+001  -0.278498490503182443E+090  -0.478515351937698341E+001    1
   0.142071604728698730E+001   0.146599544792488867E+002   0.279780364410709137E+000   0.764799952507019043E+000  -0.613303184509277344E-001   0.444379550089641695E+000   0.145460589577421001E+000   0.626226139068603516E+001  -0.112602829933166504E+000   0.169820930514222690E+001   0.933189310211932854E+000  -0.269518286849365402E+090  -0.479515351937697876E+001    1
   0.108104729652404785E+001   0.640190416514819205E+001   0.209376759202945184E+000   0.337739348411560059E+000   0.191943645477294922E-001   0.103563122689484866E+001   0.799449011711679369E+000   0.599714827537536621E+001   0.948097705841064453E-001   0.228468708719480640E+001   0.367659167280066437E-001  -0.264878882344587903E+090  -0.480515351937698032E+001    1
   0.105751991271972656E+001   0.761058077387014364E+001   0.228277680467030814E+000   0.663794577121734619E+000   0.563913404941558838E+000   0.982977458519915803E+000   0.106380210051891666E+001   0.667349052429199219E+001   0.475179195404052734E+000   0.281307534420432503E+001   0.358858907502494717E+000  -0.231484497583986077E+090  -0.481515351937698277E+001    1
   0.118601620197296143E+001   0.145672450234172910E+002   0.306527798485216330E+000   0.297511219978332520E+000  -0.226476609706878662E+000   0.891737165465946391E+000   0.772174788362229303E+000   0.697136425971984863E+001  -0.135878443717956543E+000   0.194772070264781094E+001   0.122771830282382963E+000  -0.197476991658167551E+090  -0.482515351937698345E+001    1
   0.190773355960845947E+001   0.137940207281743241E+002   0.321347743685795717E+000   0.267619967460632324E+000   0.648733615875244141E+000   0.479786129977092635E+000   0.148685507048749610E+001   0.663923907279968262E+001   0.450095117092132568E+000   0.253929485433225333E+001   0.312794917529558736E+000  -0.180160662477022990E+090  -0.483515351937698323E+001    1
   0.295883357524871826E+001   0.159633370318271925E+002   0.327386012103410839E+000   0.339041352272033691E+000   0.670934259891510010E+000   0.186295977358566978E+001   0.316087489695548340E+000   0.616454219818115234E+001   0.268090188503265381E+000   0.307316763499356282E+001   0.762668301956055172E+000  -0.157175640946619257E+090  -0.484515351937698480E+001    1
   0.126695072650909424E+001   0.737989916841454541E+001   0.360153261941508651E+000   0.271089851856231689E+000   0.513462781906127930E+000   0.752060000568308684E+000   0.165427993551372360E+000   0.635675120353698730E+001  -0.725075006484985352E-001   0.284419239761073372E+001   0.333379883593164228E+000  -0.464334616433469695E+006  -0.485515351937698814E+001    1
   0.281292700767517090E+001   0.150144293763702681E+002   0.347669727815048901E+000   0.295730590820312500E+000   0.684241116046905518E+000   0.125289657235368712E+001   0.143241822688302711E+000   0.620988988876342773E+001   0.377696752548217773E-002   0.151618921846723476E+001   0.424936740320890405E+000  -0.384826999150802381E+006  -0.486515351937698437E+001    1
   0.119378364086151123E+001   0.139415029192012412E+002   0.378095205842314264E+000   0.454671204090118408E+000   0.655906975269317627E+000   0.141530489336963194E+001   0.106806904634576583E+001   0.581506991386413574E+001  -0.761389136314392090E-001   0.186499372814960163E+001   0.372246410242862924E+000  -0.184461748143630481E+006  -0.487515351937698149E+001    1
   0.204857611656188965E+001   0.153212092435115625E+002   0.401691572841856748E+000   0.506961405277252197E+000   0.256995856761932373E+000   0.172612317521746239E+001   0.313805431118648670E+000   0.588343930244445801E+001   0.149744391441345215E+000   0.214159077714170065E+001   0.631752160956154607E+000  -0.125623095861823691E+006  -0.488515351937698572E+001    1
   0.137571239471435547E+001   0.109558933496241373E+002   0.281854448403840163E+000   0.144197463989257812E+000   0.294784665107727051E+000   0.507930926888735201E+000   0.727833156212409960E+000   0.580693817138671875E+001  -0.702387094497680664E-002   0.189236760229117373E+001   0.523420759924183909E+000  -0.123148245045186486E+006  -0.489515351937698817E+001    1
   0.124129033088684082E+001   0.108503718887756264E+002   0.205286212818017177E+000   0.628048717975616455E+000   0.187763750553131104E+000   0.883169223056738173E+000   0.700717442962684567E+000   0.569231915473937988E+001   0.385943233966827393E+000   0.163645772240174137E+001   0.108605352923166615E+000  -0.118076241664123299E+006  -0.490515351937698973E+001    1
   0.214657282829284668E+001   0.159283760783159067E+002   0.125538266038941637E+000   0.104934453964233398E+000   0.193274319171905518E+000   0.146932826043880760E+001   0.705047867730829586E-001   0.582904577255249023E+001   0.870034098625183105E-001   0.234565452658531992E+001   0.189285214774682659E+000  -0.117992581963357297E+006  -0.491515351937698775E+001    1
   0.214842331409454346E+001   0.149156573553484630E+002   0.290132929207807533E+000   0.937413156032562256E+000   0.869563221931457520E-001   0.144223082348890252E+001   0.342418985228029438E+000   0.583516263961791992E+001   0.339692711830139160E+000   0.187084821555429315E+001   0.494964498766685912E+000  -0.116488562280340891E+006  -0.492515351937698220E+001    1
   0.100331604480743408E+001   0.108320262672092547E+002   0.252851604303479638E+000   0.381802439689636230E+000   0.297070205211639404E+000   0.163946727226057543E+001   0.331953854456183861E+000   0.564107990264892578E+001  -0.256789922714233398E-001   0.187626880994132450E+001   0.745640122766899616E+000  -0.115826228603572221E+006  -0.493515351937698199E+001    1
   0.202533749489450488E+001   0.135826414357486271E+002   0.297210863866043729E+000   0.240439932230681247E+000   0.697337606997805115E+000   0.116079911606494712E+001   0.424543900989584777E+000   0.556306973203291832E+001   0.737841550008003999E+000   0.141852618639752626E+001   0.967801261490398579E+000  -0.115570142024859510E+006  -0.494515351937698799E+001    1
   0.275348579883575439E+001   0.158433015513002395E+002   0.354362059956629727E+000   0.870691835880279541E+000   0.167375802993774414E-001   0.120707596703351694E+001   0.255544028114500610E+000   0.548964786529541016E+001   0.260641157627105713E+000   0.203561787198008259E+001   0.126568872778158159E+001  -0.115566521511144310E+006  -0.495515351937699045E+001    1
   0.200705182346136191E+001   0.129881882896980958E+002   0.455247325545569903E+000   0.199900580970688996E+000  -0.243688528581348152E+000   0.868786368766697015E+000   0.296023561176486927E+000   0.554377020204450588E+001   0.557295208835879241E+000   0.162590074468587176E+001   0.114761319957796348E+001  -0.115566460025162771E+006  -0.496515351937698846E+001    1
   0.120370113849639893E+001   0.705510608289442054E+001   0.450368391756065189E+000   0.700075447559356689E+000   0.263726294040679932E+000   0.110389063268376231E+001   0.832592696462041926E+000   0.549613809585571289E+001   0.337630987167358398E+000   0.257044181329790034E+001   0.563390490652474818E+000  -0.115566179388444798E+006  -0.497515351937698824E+001    1
   0.102011406421661377E+001   0.122702672756527420E+002   0.355883022759264978E+000   0.126754939556121826E+000   0.709631264209747314E+000   0.140482018717657731E+001   0.646031739437915253E+000   0.519863033294677734E+001  -0.235570967197418213E+000   0.179274965172761935E+001   0.140376956273974396E+001  -0.115566076793890112E+006  -0.498515351937698359E+001    1
   0.151227295398712158E+001   0.125198786219690046E+002   0.272485364717192591E+000   0.680084586143493652E+000   0.496140122413635254E-001   0.638713144343299399E+000   0.543318318337358663E+000   0.518380880355834961E+001  -0.215260922908782959E+000   0.170209196732068802E+001   0.112748243296894132E+000  -0.115566075744349553E+006  -0.499515351937698426E+001    1
   0.192562973499298096E+001   0.158921661991352465E+002   0.323769212580554189E+000   0.523414611816406250E+000   0.735048651695251465E-001   0.179418691876266978E+001   0.481524096908571453E+000   0.515654540061950684E+001   0.717814981937408447E+000   0.257303520689264031E+001   0.948200300919948558E-001  -0.115566075337797418E+006  -0.500515351937698583E+001    1
   0.120407308806453495E+001   0.956995884582087086E+001   0.349624567268430386E+000   0.948299100367765990E+000  -0.111525573167306297E+000   0.586861654389602805E+000   0.513446839608423855E+000   0.519521762530045716E+001   0.145282193426302664E+000   0.103423895535362331E+001   0.350331283579380093E+000  -0.115566074926064306E+006  -0.501515351937698384E+001    1
   0.131635427474975586E+001   0.688365293254017807E+001   0.354467842427654944E+000   0.879262745380401611E+000   0.166362702846527100E+000   0.136062853209179613E+001   0.654549433662640401E+000   0.524257993698120117E+001   0.299888849258422852E-002   0.175319451365311152E+001   0.361780436830203722E+000  -0.115566074816321852E+006  -0.502515351937698451E+001    1
   0.103172981739044189E+001   0.726501455802815421E+001   0.236633914048189758E+000   0.224445700645446777E+000   0.169288575649261475E+000   0.127653328112363962E+001   0.147452873341179458E+000   0.514349627494812012E+001   0.639160394668579102E+000   0.204126589417300686E+001   0.463187764669590496E+000  -0.115566074792356827E+006  -0.503515351937698608E+001    1
   0.102636599540710449E+001   0.134147245540280249E+002   0.304530936717912093E+000   0.297198355197906494E+000   0.126498460769653320E+000   0.104993368542177645E+001   0.300451634010826807E+000   0.494686365127563477E+001   0.330029308795928955E+000   0.105250415332210312E+001   0.294688907112977627E+000  -0.115566074786957426E+006  -0.504515351937698409E+001    1
   0.177129924297332764E+001   0.113983137166444592E+002   0.210321827128933880E+000   0.896844625473022461E+000  -0.720019340515136719E-001   0.148642243830879761E+001   0.395582785816575577E+000   0.501773667335510254E+001  -0.593954920768737793E-001   0.219667055013688550E+001   0.138417235896325974E+001  -0.115566074786884579E+006  -0.505515351937698298E+001    1
   0.194278430150904313E+001   0.120412288745610567E+002   0.262664440219488982E+000   0.883403307760411427E+000  -0.118440860807658532E+000   0.102825223370954455E+001   0.143252028181817126E+001   0.491683644745001391E+001  -0.110588785187840877E+000   0.208934347829073097E+001   0.116646706279744028E+001  -0.115566074786610276E+006  -0.506515351937698455E+001    1
   0.140479294529899112E+001   0.149187750209149677E+002   0.425811974494846257E+000   0.420016641956999948E+000   0.166927368631461570E+000   0.150690935057156405E+001   0.538778063398356322E+000   0.479611156357578139E+001   0.142997284447737127E+000   0.167354457392790801E+001   0.994846022644861439E+000  -0.115566074786598227E+006  -0.507515351937697989E+001    1
   0.130719157521055473E+001   0.839234186774237756E+001   0.389163064384675073E+000   0.426234973728314648E+000  -0.206994518094284485E+000   0.190470520782996378E+001   0.140067245481951791E+000   0.495404154100667959E+001   0.555673746375176636E+000   0.230628360747456673E+001   0.403146994288420990E+000  -0.115566074786598227E+006  -0.508515351937698501E+001    1
   0.112142660215968570E+001   0.779210551675149876E+001   0.268459132600941286E+000   0.940534525356047202E+000  -0.139989933568121477E+000   0.106575047375917520E+001   0.144660920656910191E+000   0.492160863448917407E+001  -0.131311216883521154E+000   0.204112322762158804E+001   0.148542972280350427E+001  -0.115566074786598081E+006  -0.509515351937699013E+001    1
   0.142860222269252213E+001   0.857094989651744221E+001   0.154689578311534709E+000   0.923491168769267401E+000   0.117067127878568267E+000   0.143423189086802760E+001   0.496466000069442137E+000   0.487632018722595451E+001  -0.184316651465441295E+000   0.208438959973769755E+001   0.349703495131506614E+000  -0.115566074786598081E+006  -0.510515351937699080E+001    1
   0.247209727764129639E+001   0.146951485287713535E+002   0.116979360255139941E+000   0.430359661579132080E+000   0.737380445003509521E+000   0.193948401506182400E+001   0.352996093601334382E+000   0.482302451133728027E+001  -0.238525331020355225E+000   0.212162052097966969E+001   0.843584290488909594E+000  -0.115566074786598023E+006  -0.511515351937698348E+001    1
   0.116058385372161865E+001   0.100757117772744369E+002   0.517480375763107459E+000   0.237566053867340088E+000   0.190970361232757568E+000   0.181062510750932804E+001   0.117055074122256658E+000   0.485909509658813477E+001   0.243614733219146729E+000   0.280261564447627265E+001   0.145785333984329046E+001  -0.115566074786597936E+006  -0.512515351937698238E+001    1
   0.148468852043151855E+001   0.105129861015863799E+002   0.194800595908109719E+000   0.990144610404968262E+000   0.383484363555908203E+000   0.814297853592464538E+000   0.408784626697667797E+000   0.307446861267089844E+001  -0.149325311183929443E+000   0.238115874700009256E+001   0.932103707963670258E+000  -0.115566074786597906E+006  -0.513515351937698394E+001    1
   0.106763410568237305E+001   0.129462588111075014E+002   0.175673403531632522E+000   0.587860286235809326E+000  -0.177410781383514404E+000   0.133913201889411559E+001   0.548868044362866625E+000   0.307093715667724609E+001  -0.536909699440002441E-001   0.181788237996206226E+001   0.149278492114672079E+001  -0.115566074786597906E+006  -0.514515351937697751E+001    1
   0.150168454647064209E+001   0.145267718319847958E+002   0.293002536934665547E+000   0.682522475719451904E+000  -0.591307878494262695E-001   0.111137464677682174E+001   0.544853422646329189E-001   0.459279274940490723E+001  -0.760242342948913574E-001   0.275244183682657040E+001   0.929032750331672652E+000  -0.115566074786597906E+006  -0.515515351937698085E+001    1
   0.146958404510166463E+001   0.131927521802651633E+002   0.386419411159840909E+000   0.878739723506472337E+000   0.587585824938700041E+000   0.105446296151679508E+001   0.846874045763713057E+000   0.361546600574778054E+001  -0.291602067773749363E-001   0.241866387428248197E+001   0.463610107054716836E+000  -0.115566074786597906E+006  -0.516515351937698330E+001    1
   0.134232892519623026E+001   0.113608992811478693E+002   0.287649821199788658E+000   0.702047149690163463E+000   0.787551996212361161E-001   0.783686875635361324E+000   0.650081639445884929E+000   0.423019749013214419E+001   0.354463921933229065E-002   0.214053953646830619E+001   0.144342798903044733E+001  -0.115566074786597906E+006  -0.517515351937698220E+001    1
   0.126802750821100063E+001   0.122731610602450552E+002   0.197351164250777977E+000   0.915112279666347117E+000   0.712240813646158877E+000   0.946781289139277615E+000   0.445317705547542686E+000   0.314327014868569510E+001  -0.267804414448043204E-001   0.257438963841471136E+001   0.146977469729086452E+001  -0.115566074786597906E+006  -0.518515351937698643E+001    1
   0.142669763412358241E+001   0.105456261931604338E+002   0.281460634225764395E+000   0.795360000800017231E+000   0.713199457174295781E+000   0.124127685564166179E+001   0.716870145647975576E+000   0.342214436905326869E+001   0.662190652004907343E+000   0.209182263753937114E+001   0.426118932692325314E+000  -0.115566074786597906E+006  -0.519515351937698533E+001    1
   0.140301311016082764E+001   0.840020247697656686E+001   0.438831595376183436E+000   0.504131913185119629E+000   0.500250101089477539E+000   0.630486274455956952E+000   0.553418117503104989E+000   0.354902911186218262E+001   0.278989374637603760E+000   0.245648152746330917E+001   0.584671197147890620E+000  -0.115566074786597906E+006  -0.520515351937697623E+001    1
   0.111317462188099636E+001   0.136987913197128854E+002   0.406080872754756128E+000   0.335444848366414861E+000   0.564269538037864504E+000   0.514706535684016253E+000   0.810844464482886607E+000   0.362725133148082302E+001   0.476074221468802516E+000   0.224511757759539599E+001   0.103165761521396915E+001  -0.115566074786597906E+006  -0.521515351937698224E+001    1
   0.258745825290679932E+001   0.148365909125026416E+002   0.388670728069995530E+000   0.159195244312286377E+000   0.640734910964965820E+000   0.645017587329859254E+000   0.151176886966437651E+001   0.379839944839477539E+001   0.598346471786499023E+000   0.286669420735587366E+001   0.520486216477241803E+000  -0.115566074786597906E+006  -0.522515351937697670E+001    1
   0.158945941925048828E+001   0.151858701133274643E+002   0.466045490894795078E+000   0.286205410957336426E+000   0.377437829971313477E+000   0.732276638982699679E+000   0.125203813385383800E+001   0.403338718414306641E+001   0.400828480720520020E+000   0.181986742685424518E+001   0.443642898250310058E+000  -0.115566074786597906E+006  -0.523515351937698092E+001    1
   0.131559336185455322E+001   0.979209255048668936E+001   0.403829032038146796E+000   0.566468596458435059E+000   0.587853491306304932E+000   0.120763204319378747E+001   0.692717223824302453E+000   0.410217213630676270E+001   0.515007138252258301E+000   0.198978205762729354E+001   0.490105176447835009E-001  -0.115566074786597906E+006  -0.524515351937698071E+001    1
   0.150323909097663044E+001   0.936557958383497358E+001   0.254896131848867724E+000   0.887443015942637525E+000   0.365344639304752472E+000   0.709295520606335494E+000   0.456478710906957907E+000   0.308011440269973180E+001   0.957499233169057939E-001   0.219464476079347692E+001   0.119522500917303653E+001  -0.115566074786597906E+006  -0.525515351937698583E+001    1
   0.145644390583038330E+001   0.861310809786353104E+001   0.271349479003077376E+000   0.858858525753021240E+000   0.561632633209228516E+000   0.595059999310125098E+000   0.541526770340765018E+000   0.447578763961791992E+001   0.448764503002166748E+000   0.199523212078305368E+001   0.101240672211796712E+001  -0.115566074786597906E+006  -0.526515351937698739E+001    1
   0.162864935398101807E+001   0.884260767206716558E+001   0.264310327988756089E+000   0.906043589115142822E+000   0.501826584339141846E+000   0.188422461826716336E+001   0.299403856972421778E+000   0.464757180213928223E+001   0.441986262798309326E+000   0.242839621958408669E+001   0.129401054091592260E+001  -0.115566074786597906E+006  -0.527515351937698007E+001    1
   0.143724524974822998E+001   0.972779942939091669E+001   0.228637623133589152E+000   0.709450483322143555E+000   0.157150387763977051E+000   0.122231966602134046E+001   0.531864582637578270E-001   0.400800204277038574E+001   0.623434007167816162E+000   0.203091065759286060E+001   0.102782985781061861E+000  -0.115566074786597906E+006  -0.528515351937697542E+001    1
   0.111243724822998047E+001   0.862440497880777457E+001   0.362360625012200843E+000   0.735535144805908203E+000   0.210316717624664307E+000   0.587101263803241014E+000   0.416004279562331436E+000   0.370553040504455566E+001   0.384089827537536621E+000   0.159145199708453711E+001   0.653496039018810898E-001  -0.115566074786597906E+006  -0.529515351937697609E+001    1
   0.200809278812075842E+001   0.130823655642497769E+002   0.246371486597620426E+000   0.970746050818577011E+000   0.340842273130303464E+000   0.110110690772659647E+001   0.222493784643420962E-001   0.466861404654354750E+001   0.636241976756040106E+000   0.153234928320662545E+001   0.336914521204730810E+000  -0.115566074786597906E+006  -0.530515351937697677E+001    1
   0.162364892851395215E+001   0.942564388193742175E+001   0.363295195631634704E+000   0.794250720229616514E+000   0.158795746045827690E+000   0.122453932451559022E+001   0.276751060693901929E+000   0.461145433454172071E+001   0.122241236418570987E-001   0.179067040195659488E+001   0.498709697811652974E+000  -0.115566074786597906E+006  -0.531515351937698188E+001    1
   0.132332670688629150E+001   0.102860112744150918E+002   0.158244142898962353E+000   0.932201087474822998E+000   0.154321491718292236E+000   0.268802889089372055E+000   0.996734164744472850E+000   0.440958595275878906E+001   0.216479957103729248E+000   0.198193741120449296E+001   0.984654627800415905E+000  -0.115566074786597906E+006  -0.532515351937698078E+001    1
   0.127476581616376161E+001   0.133332492433236212E+002   0.338879618596115650E+000   0.351359065522523273E+000   0.357347829756021196E+000   0.119862680350044193E+001   0.100782530900535724E+000   0.462517193562490814E+001   0.210938276938411995E+000   0.238590286872322599E+001   0.732800888976851694E+000  -0.115566074786597906E+006  -0.533515351937697613E+001    1
   0.131349384527342927E+001   0.969484067792307513E+001   0.397253329632755947E+000   0.429374617815449167E+000   0.275251270859048214E+000   0.868474742071427941E+000   0.765808422024336966E+000   0.385338422037631867E+001  -0.228802941134061966E-001   0.264134168021285154E+001   0.554954565948020395E+000  -0.115566074786597906E+006  -0.534515351937697680E+001    1
   0.153928858810262659E+001   0.135720333475722743E+002   0.487581977889262053E+000   0.350044805820968807E+000  -0.232274258409840784E+000   0.781292770295297756E+000   0.781202551739869411E+000   0.387959878982463513E+001   0.412063124165142347E+000   0.270287619920755384E+001   0.327279171054140172E+000  -0.115566074786597906E+006  -0.535515351937698103E+001    1
   0.175792002677917480E+001   0.126917414144257350E+002   0.415521896497593413E+000   0.453844010829925537E+000  -0.129793643951416016E+000   0.236707133426007932E+001   0.138840522465053434E+000   0.345642423629760742E+001   0.938550829887390137E-001   0.262503791822888477E+001   0.384741088227782024E+000  -0.115566074786597906E+006  -0.536515351937698171E+001    1
   0.146672332286834717E+001   0.132943297746199320E+002   0.436711493115920613E+000   0.370684385299682617E+000  -0.174139261245727539E+000   0.158623156245066088E+001   0.120854447924282987E+000   0.377683639526367188E+001   0.128495633602142334E+000   0.256508689771453646E+001   0.102432587642715789E+001  -0.115566074786597906E+006  -0.537515351937698238E+001    1
   0.105067358135513089E+001   0.112966237472900950E+002   0.335308187755826714E+000   0.406587376338678863E+000   0.127487033430817576E-001   0.203726081067067977E+001   0.539311008487599386E+000   0.436179798598989432E+001   0.683978440394703013E-001   0.210224295885269807E+001   0.112087172805724888E+001  -0.115566074786597906E+006  -0.538515351937698128E+001    1
   0.144230568408966064E+001   0.142892138941993618E+002   0.254137968431537242E+000   0.765798091888427734E+000  -0.217442929744720459E+000   0.670421774710682761E+000   0.783760818669753889E+000   0.387051153182983398E+001   0.594977140426635742E+000   0.299713143086153577E+001   0.126766266070095379E+001  -0.115566074786597906E+006  -0.539515351937698018E+001    1
   0.103842377662658691E+001   0.148832825262215813E+002   0.260396037672090408E+000   0.251916527748107910E+000  -0.885659456253051758E-002   0.582204456670558534E+000   0.565889388798755832E+000   0.438884305953979492E+001   0.105494916439056396E+000   0.205678036299294620E+001   0.103871209578522472E+000  -0.115566074786597906E+006  -0.540515351937698263E+001    1
   0.111101729345577893E+001   0.149924955280858079E+002   0.291480339513443654E+000   0.331413441409145970E+000   0.112269641796482300E+000   0.127288259434343232E+001   0.312675305711948709E-001   0.349583034539254900E+001  -0.576713399726126175E-001   0.257080013639076999E+001   0.961234438055696305E+000  -0.115566074786597906E+006  -0.541515351937698153E+001    1
   0.126618905475489973E+001   0.113534204703272241E+002   0.267132767926677450E+000   0.152927090755590550E+000   0.959453880768568190E-003   0.165667625075557590E+001   0.569588667665614001E+000   0.418019756113130470E+001   0.248195208152661717E+000   0.236295773013209054E+001   0.117210900364482340E+000  -0.115566074786597906E+006  -0.542515351937697865E+001    1
   0.261540059569091676E+001   0.140521882953202439E+002   0.344844693486075826E+000   0.423565012122429141E+000   0.324809516315620050E-001   0.151463038424832130E+001   0.796283519906016757E+000   0.351249042136963929E+001   0.499913240211551257E+000   0.299143321357597536E+001   0.193218065051793897E+000  -0.115566074786597906E+006  -0.543515351937697933E+001    1
   0.223587462360006795E+001   0.151950671626746256E+002   0.450945785158530565E+000   0.660955982748068549E+000  -0.162031724786330406E+000   0.177802766948357860E+001   0.768141273810793113E+000   0.430829718849910037E+001   0.188103224336536146E+000   0.218566163047981643E+001   0.886436633229848725E-001  -0.115566074786597906E+006  -0.544515351937698178E+001    1
   0.168227601051330566E+001   0.125353036470639232E+002   0.249809579709009577E+000   0.284482538700103760E+000   0.266938686370849609E+000   0.170377413108967546E+001   0.146362177797332094E+001   0.449227046966552734E+001   0.232051908969879150E+000   0.182633140922049741E+001   0.450613223060888080E+000  -0.115566074786597906E+006  -0.545515351937698245E+001    1
